CONTENT ID,CONTENT TYPE,MIRNA ID,SPECIES,EXPERIMENT ID,METHODS,Entrez GENE ID,COMMENTS
265.0,mirna,miR-638,Homo sapiens,45.0,467microRNA Array,693223,Clear hit to Entrez gene ID
266.0,mirna,miR-642,Homo sapiens,45.0,467microRNA Array,693227,Clear hit to Entrez gene ID
267.0,mirna,miR-645,Homo sapiens,45.0,467microRNA Array,693230,Clear hit to Entrez gene ID
268.0,mirna,miR-647,Homo sapiens,45.0,467microRNA Array,693232,Clear hit to Entrez gene ID
269.0,mirna,miR-649,Homo sapiens,45.0,467microRNA Array,693234,Clear hit to Entrez gene ID
270.0,mirna,miR-652,Homo sapiens,45.0,467microRNA Array,724022,Clear hit to Entrez gene ID
271.0,mirna,miR-660,Homo sapiens,45.0,467microRNA Array,724030,Clear hit to Entrez gene ID
272.0,mirna,miR-663,Homo sapiens,45.0,467microRNA Array,724033,Clear hit to Entrez gene ID
273.0,mirna,miR-671,Homo sapiens,45.0,467microRNA Array,768213,Clear hit to Entrez gene ID
274.0,mirna,miR-765,Homo sapiens,45.0,467microRNA Array,768220,Clear hit to Entrez gene ID
275.0,mirna,miR-766,Homo sapiens,45.0,467microRNA Array,768218,Clear hit to Entrez gene ID
276.0,mirna,miR-768-3p,Homo sapiens,45.0,467microRNA Array,692111,Clear hit to Entrez gene ID
277.0,mirna,miR-768-5p,Homo sapiens,45.0,467microRNA Array,692111,Clear hit to Entrez gene ID
278.0,mirna,miR-769-3p,Homo sapiens,45.0,467microRNA Array,768217,Clear hit to Entrez gene ID
279.0,mirna,miR-769-5p,Homo sapiens,45.0,467microRNA Array,NOTFOUND,NOTFOUND
280.0,mirna,miR-801,Homo sapiens,45.0,467microRNA Array,NOTFOUND,NOTFOUND
281.0,mirna,miR-9,Homo sapiens,45.0,467microRNA Array,406952,Ambiguous mapping to Entrez gene ID
282.0,mirna,miR-9,Homo sapiens,45.0,467microRNA Array,407048,Ambiguous mapping to Entrez gene ID
283.0,mirna,miR-92,Homo sapiens,45.0,467microRNA Array,NOTFOUND,NOTFOUND
284.0,mirna,miR-92b,Homo sapiens,45.0,467microRNA Array,693235,Clear hit to Entrez gene ID
285.0,mirna,miR-93,Homo sapiens,45.0,467microRNA Array,407050,Clear hit to Entrez gene ID
286.0,mirna,miR-95,Homo sapiens,45.0,467microRNA Array,407052,Clear hit to Entrez gene ID
287.0,mirna,miR-96,Homo sapiens,45.0,467microRNA Array,407053,Clear hit to Entrez gene ID
288.0,mirna,miR-98,Homo sapiens,45.0,467microRNA Array,407054,Clear hit to Entrez gene ID
289.0,mirna,miR-99a,Homo sapiens,45.0,467microRNA Array,407055,Clear hit to Entrez gene ID
290.0,mirna,miR-99b,Homo sapiens,45.0,467microRNA Array,407056,Clear hit to Entrez gene ID
291.0,mirna,let-7a,Homo sapiens,88.0,Human miRNA Microarray Kit|RT-PCR,406881,Ambiguous mapping to Entrez gene ID
292.0,mirna,let-7a,Homo sapiens,88.0,Human miRNA Microarray Kit|RT-PCR,406882,Ambiguous mapping to Entrez gene ID
293.0,mirna,let-7a,Homo sapiens,88.0,Human miRNA Microarray Kit|RT-PCR,406883,Ambiguous mapping to Entrez gene ID
294.0,mirna,let-7b,Homo sapiens,88.0,Human miRNA Microarray Kit|RT-PCR,406884,Clear hit to Entrez gene ID
295.0,mirna,let-7c,Homo sapiens,88.0,Human miRNA Microarray Kit|RT-PCR,406885,Clear hit to Entrez gene ID
296.0,mirna,let-7d,Homo sapiens,88.0,Human miRNA Microarray Kit|RT-PCR,406886,Clear hit to Entrez gene ID
297.0,mirna,let-7e,Homo sapiens,88.0,Human miRNA Microarray Kit|RT-PCR,406887,Clear hit to Entrez gene ID
298.0,mirna,let-7f,Homo sapiens,88.0,Human miRNA Microarray Kit|RT-PCR,406888,Ambiguous mapping to Entrez gene ID
299.0,mirna,let-7f,Homo sapiens,88.0,Human miRNA Microarray Kit|RT-PCR,406889,Ambiguous mapping to Entrez gene ID
300.0,mirna,let-7g,Homo sapiens,88.0,Human miRNA Microarray Kit|RT-PCR,406890,Clear hit to Entrez gene ID
301.0,mirna,let-7i,Homo sapiens,88.0,Human miRNA Microarray Kit|RT-PCR,406891,Clear hit to Entrez gene ID
302.0,mirna,let-7b,Homo sapiens,82.0,Human miRNA Microarray Kit|RT-PCR,406884,Clear hit to Entrez gene ID
303.0,mirna,let-7c,Homo sapiens,82.0,Human miRNA Microarray Kit|RT-PCR,406885,Clear hit to Entrez gene ID
304.0,mirna,let-7b,Homo sapiens,85.0,Human miRNA Microarray Kit,406884,Clear hit to Entrez gene ID
305.0,mirna,let-7b,Homo sapiens,83.0,Human miRNA Microarray Kit,406884,Clear hit to Entrez gene ID
306.0,mirna,let-7b,Homo sapiens,84.0,Human miRNA Microarray Kit,406884,Clear hit to Entrez gene ID
307.0,mirna,let-7b,Homo sapiens,86.0,Human miRNA Microarray Kit,406884,Clear hit to Entrez gene ID
308.0,mirna,let-7a,Homo sapiens,82.0,RT-PCR,406881,Ambiguous mapping to Entrez gene ID
309.0,mirna,let-7a,Homo sapiens,82.0,RT-PCR,406882,Ambiguous mapping to Entrez gene ID
310.0,mirna,let-7a,Homo sapiens,82.0,RT-PCR,406883,Ambiguous mapping to Entrez gene ID
311.0,mirna,let-7d,Homo sapiens,82.0,RT-PCR,406886,Clear hit to Entrez gene ID
312.0,mirna,let-7e,Homo sapiens,82.0,RT-PCR,406887,Clear hit to Entrez gene ID
313.0,mirna,let-7f,Homo sapiens,82.0,RT-PCR,406888,Ambiguous mapping to Entrez gene ID
314.0,mirna,let-7f,Homo sapiens,82.0,RT-PCR,406889,Ambiguous mapping to Entrez gene ID
315.0,mirna,let-7g,Homo sapiens,82.0,RT-PCR,406890,Clear hit to Entrez gene ID
316.0,mirna,let-7i,Homo sapiens,82.0,RT-PCR,406891,Clear hit to Entrez gene ID
317.0,mirna,U6-snRNA,Homo sapiens,82.0,RT-PCR,NOTFOUND,NOTFOUND
318.0,mirna,U6-snRNA,Homo sapiens,88.0,RT-PCR,NOTFOUND,NOTFOUND
319.0,mirna,let-7a,Homo sapiens,83.0,RT-PCR,406881,Ambiguous mapping to Entrez gene ID
320.0,mirna,let-7a,Homo sapiens,83.0,RT-PCR,406882,Ambiguous mapping to Entrez gene ID
321.0,mirna,let-7a,Homo sapiens,83.0,RT-PCR,406883,Ambiguous mapping to Entrez gene ID
322.0,mirna,let-7a,Homo sapiens,84.0,RT-PCR,406881,Ambiguous mapping to Entrez gene ID
323.0,mirna,let-7a,Homo sapiens,84.0,RT-PCR,406882,Ambiguous mapping to Entrez gene ID
324.0,mirna,let-7a,Homo sapiens,84.0,RT-PCR,406883,Ambiguous mapping to Entrez gene ID
325.0,mirna,let-7a,Homo sapiens,86.0,RT-PCR,406881,Ambiguous mapping to Entrez gene ID
326.0,mirna,let-7a,Homo sapiens,86.0,RT-PCR,406882,Ambiguous mapping to Entrez gene ID
327.0,mirna,let-7a,Homo sapiens,86.0,RT-PCR,406883,Ambiguous mapping to Entrez gene ID
328.0,mirna,let-7a,Homo sapiens,85.0,RT-PCR,406881,Ambiguous mapping to Entrez gene ID
329.0,mirna,let-7a,Homo sapiens,85.0,RT-PCR,406882,Ambiguous mapping to Entrez gene ID
330.0,mirna,let-7a,Homo sapiens,85.0,RT-PCR,406883,Ambiguous mapping to Entrez gene ID
331.0,mirna,let-7a,Homo sapiens,87.0,RT-PCR,406881,Ambiguous mapping to Entrez gene ID
332.0,mirna,let-7a,Homo sapiens,87.0,RT-PCR,406882,Ambiguous mapping to Entrez gene ID
333.0,mirna,let-7a,Homo sapiens,87.0,RT-PCR,406883,Ambiguous mapping to Entrez gene ID
334.0,mirna,miR-21,Homo sapiens,108.0,RT-PCR,406991,Clear hit to Entrez gene ID
335.0,mirna,miR-21,Homo sapiens,109.0,RT-PCR,406991,Clear hit to Entrez gene ID
336.0,mirna,miR-21,Homo sapiens,110.0,RT-PCR,406991,Clear hit to Entrez gene ID
337.0,mirna,miR-200c,Homo sapiens,108.0,RT-PCR,406985,Clear hit to Entrez gene ID
338.0,mirna,miR-200c,Homo sapiens,109.0,RT-PCR,406985,Clear hit to Entrez gene ID
339.0,mirna,miR-200c,Homo sapiens,110.0,RT-PCR,406985,Clear hit to Entrez gene ID
340.0,mirna,miR-200a,Homo sapiens,108.0,RT-PCR,406983,Clear hit to Entrez gene ID
341.0,mirna,miR-200a,Homo sapiens,109.0,RT-PCR,406983,Clear hit to Entrez gene ID
342.0,mirna,miR-200a,Homo sapiens,110.0,RT-PCR,406983,Clear hit to Entrez gene ID
343.0,mirna,miR-205,Homo sapiens,108.0,RT-PCR,406988,Clear hit to Entrez gene ID
344.0,mirna,miR-205,Homo sapiens,109.0,RT-PCR,406988,Clear hit to Entrez gene ID
345.0,mirna,miR-205,Homo sapiens,110.0,RT-PCR,406988,Clear hit to Entrez gene ID
346.0,mirna,miR-335,Homo sapiens,117.0,Human miRNA Microarray Kit,442904,Clear hit to Entrez gene ID
347.0,mirna,miR-760,Homo sapiens,117.0,Human miRNA Microarray Kit,100126348,Clear hit to Entrez gene ID
348.0,mirna,miR-630,Homo sapiens,117.0,Human miRNA Microarray Kit,693215,Clear hit to Entrez gene ID
349.0,mirna,miR-632,Homo sapiens,117.0,Human miRNA Microarray Kit,693217,Clear hit to Entrez gene ID
350.0,mirna,miR-654-5p,Homo sapiens,117.0,Human miRNA Microarray Kit,724024,Clear hit to Entrez gene ID
351.0,mirna,miR-671-5p,Homo sapiens,117.0,Human miRNA Microarray Kit,768213,Clear hit to Entrez gene ID
352.0,mirna,miR-US4,Homo sapiens,117.0,Human miRNA Microarray Kit,NOTFOUND,NOTFOUND
353.0,mirna,miR-K12-3,Homo sapiens,117.0,Human miRNA Microarray Kit,NOTFOUND,NOTFOUND
354.0,mirna,miR-505,Homo sapiens,117.0,Human miRNA Microarray Kit,574508,Clear hit to Entrez gene ID
355.0,mirna,miR-326,Homo sapiens,117.0,Human miRNA Microarray Kit,442900,Clear hit to Entrez gene ID
356.0,mirna,miR-769-5p,Homo sapiens,117.0,Human miRNA Microarray Kit,NOTFOUND,NOTFOUND
357.0,mirna,miR-199b-5p,Homo sapiens,117.0,Human miRNA Microarray Kit,NOTFOUND,NOTFOUND
358.0,mirna,miR-502-5p,Homo sapiens,117.0,Human miRNA Microarray Kit,574504,Clear hit to Entrez gene ID
359.0,mirna,miR-551b,Homo sapiens,117.0,Human miRNA Microarray Kit,693136,Clear hit to Entrez gene ID
360.0,mirna,miR-92a,Homo sapiens,117.0,Human miRNA Microarray Kit,NOTFOUND,NOTFOUND
361.0,mirna,miR-221*,Homo sapiens,117.0,Human miRNA Microarray Kit,407006,Clear hit to Entrez gene ID
362.0,mirna,miR-223*,Homo sapiens,117.0,Human miRNA Microarray Kit,407008,Clear hit to Entrez gene ID
363.0,mirna,miR-892b,Homo sapiens,117.0,Human miRNA Microarray Kit,100126307,Clear hit to Entrez gene ID
364.0,mirna,miR-186,Homo sapiens,117.0,Human miRNA Microarray Kit,406962,Clear hit to Entrez gene ID
365.0,mirna,miR-K12-12,Homo sapiens,117.0,Human miRNA Microarray Kit,NOTFOUND,NOTFOUND
366.0,mirna,miR-542-5p,Homo sapiens,117.0,Human miRNA Microarray Kit,664617,Clear hit to Entrez gene ID
367.0,mirna,let-7i*,Homo sapiens,117.0,Human miRNA Microarray Kit,406891,Clear hit to Entrez gene ID
368.0,mirna,miR-188-3p,Homo sapiens,117.0,Human miRNA Microarray Kit,NOTFOUND,NOTFOUND
369.0,mirna,miR-155,Homo sapiens,117.0,Human miRNA Microarray Kit,406947,Clear hit to Entrez gene ID
370.0,mirna,miR-324-3p,Homo sapiens,117.0,Human miRNA Microarray Kit,442898,Clear hit to Entrez gene ID
371.0,mirna,miR-340*,Homo sapiens,117.0,Human miRNA Microarray Kit,442908,Clear hit to Entrez gene ID
372.0,mirna,miR-132*,Homo sapiens,117.0,Human miRNA Microarray Kit,406921,Clear hit to Entrez gene ID
373.0,mirna,miR-148a,Homo sapiens,117.0,Human miRNA Microarray Kit,406940,Clear hit to Entrez gene ID
374.0,mirna,miR-450a,Homo sapiens,117.0,Human miRNA Microarray Kit,NOTFOUND,NOTFOUND
375.0,mirna,miR-361-3p,Homo sapiens,117.0,Human miRNA Microarray Kit,494323,Clear hit to Entrez gene ID
376.0,mirna,miR-363,Homo sapiens,117.0,Human miRNA Microarray Kit,574031,Clear hit to Entrez gene ID
377.0,mirna,miR-501-3p,Homo sapiens,117.0,Human miRNA Microarray Kit,574503,Clear hit to Entrez gene ID
378.0,mirna,miR-25,Homo sapiens,117.0,Human miRNA Microarray Kit,407014,Clear hit to Entrez gene ID
379.0,mirna,miR-195,Homo sapiens,117.0,Human miRNA Microarray Kit,406971,Clear hit to Entrez gene ID
380.0,mirna,miR-132,Homo sapiens,117.0,Human miRNA Microarray Kit,406921,Clear hit to Entrez gene ID
381.0,mirna,miR-500*,Homo sapiens,117.0,Human miRNA Microarray Kit,574502,Clear hit to Entrez gene ID
382.0,mirna,miR-181b,Homo sapiens,117.0,Human miRNA Microarray Kit,406955,Ambiguous mapping to Entrez gene ID
383.0,mirna,miR-181b,Homo sapiens,117.0,Human miRNA Microarray Kit,406956,Ambiguous mapping to Entrez gene ID
384.0,mirna,miR-22*,Homo sapiens,117.0,Human miRNA Microarray Kit,407004,Clear hit to Entrez gene ID
385.0,mirna,miR-342-3p,Homo sapiens,117.0,Human miRNA Microarray Kit,442909,Clear hit to Entrez gene ID
386.0,mirna,miR-128,Homo sapiens,117.0,Human miRNA Microarray Kit,NOTFOUND,NOTFOUND
387.0,mirna,miR-221,Homo sapiens,117.0,Human miRNA Microarray Kit,407006,Clear hit to Entrez gene ID
388.0,mirna,miR-342-5p,Homo sapiens,117.0,Human miRNA Microarray Kit,442909,Clear hit to Entrez gene ID
389.0,mirna,miR-181a,Homo sapiens,117.0,Human miRNA Microarray Kit,406954,Ambiguous mapping to Entrez gene ID
390.0,mirna,miR-181a,Homo sapiens,117.0,Human miRNA Microarray Kit,406995,Ambiguous mapping to Entrez gene ID
391.0,mirna,miR-18b,Homo sapiens,117.0,Human miRNA Microarray Kit,574033,Clear hit to Entrez gene ID
392.0,mirna,miR-130b,Homo sapiens,117.0,Human miRNA Microarray Kit,406920,Clear hit to Entrez gene ID
393.0,mirna,miR-193b,Homo sapiens,117.0,Human miRNA Microarray Kit,574455,Clear hit to Entrez gene ID
394.0,mirna,miR-362-3p,Homo sapiens,117.0,Human miRNA Microarray Kit,574030,Clear hit to Entrez gene ID
395.0,mirna,miR-886-3p,Homo sapiens,117.0,Human miRNA Microarray Kit,100126299,Clear hit to Entrez gene ID
396.0,mirna,miR-361-5p,Homo sapiens,117.0,Human miRNA Microarray Kit,494323,Clear hit to Entrez gene ID
397.0,mirna,miR-30a,Homo sapiens,117.0,Human miRNA Microarray Kit,407029,Clear hit to Entrez gene ID
398.0,mirna,miR-223,Homo sapiens,117.0,Human miRNA Microarray Kit,407008,Clear hit to Entrez gene ID
399.0,mirna,miR-331-3p,Homo sapiens,117.0,Human miRNA Microarray Kit,442903,Clear hit to Entrez gene ID
400.0,mirna,miR-564,Homo sapiens,117.0,Human miRNA Microarray Kit,693149,Clear hit to Entrez gene ID
401.0,mirna,miR-425,Homo sapiens,117.0,Human miRNA Microarray Kit,494337,Clear hit to Entrez gene ID
402.0,mirna,miR-100,Homo sapiens,117.0,Human miRNA Microarray Kit,406892,Clear hit to Entrez gene ID
403.0,mirna,miR-125b,Homo sapiens,117.0,Human miRNA Microarray Kit,406911,Ambiguous mapping to Entrez gene ID
404.0,mirna,miR-125b,Homo sapiens,117.0,Human miRNA Microarray Kit,406912,Ambiguous mapping to Entrez gene ID
405.0,mirna,miR-502-3p,Homo sapiens,117.0,Human miRNA Microarray Kit,574504,Clear hit to Entrez gene ID
406.0,mirna,miR-93,Homo sapiens,117.0,Human miRNA Microarray Kit,407050,Clear hit to Entrez gene ID
407.0,mirna,let-7b,Homo sapiens,117.0,Human miRNA Microarray Kit,406884,Clear hit to Entrez gene ID
408.0,mirna,miR-23b,Homo sapiens,117.0,Human miRNA Microarray Kit,407011,Clear hit to Entrez gene ID
409.0,mirna,miR-181c,Homo sapiens,117.0,Human miRNA Microarray Kit,406957,Clear hit to Entrez gene ID
410.0,mirna,miR-590-5p,Homo sapiens,117.0,Human miRNA Microarray Kit,NOTFOUND,NOTFOUND
411.0,mirna,miR-330-3p,Homo sapiens,117.0,Human miRNA Microarray Kit,442902,Clear hit to Entrez gene ID
412.0,mirna,miR-30c,Homo sapiens,117.0,Human miRNA Microarray Kit,NOTFOUND,NOTFOUND
413.0,mirna,miR-378,Homo sapiens,117.0,Human miRNA Microarray Kit,494327,Ambiguous mapping to Entrez gene ID
414.0,mirna,miR-345,Homo sapiens,117.0,Human miRNA Microarray Kit,442910,Clear hit to Entrez gene ID
415.0,mirna,miR-139-3p,Homo sapiens,117.0,Human miRNA Microarray Kit,NOTFOUND,NOTFOUND
416.0,mirna,miR-146a,Homo sapiens,117.0,Human miRNA Microarray Kit,406938,Clear hit to Entrez gene ID
417.0,mirna,miR-18a,Homo sapiens,117.0,Human miRNA Microarray Kit,406953,Clear hit to Entrez gene ID
418.0,mirna,miR-23a,Homo sapiens,117.0,Human miRNA Microarray Kit,407010,Clear hit to Entrez gene ID
419.0,mirna,miR-28-3p,Homo sapiens,117.0,Human miRNA Microarray Kit,407020,Clear hit to Entrez gene ID
420.0,mirna,miR-30b,Homo sapiens,117.0,Human miRNA Microarray Kit,407030,Clear hit to Entrez gene ID
421.0,mirna,miR-32,Homo sapiens,117.0,Human miRNA Microarray Kit,407036,Clear hit to Entrez gene ID
422.0,mirna,miR-301a,Homo sapiens,117.0,Human miRNA Microarray Kit,407027,Clear hit to Entrez gene ID
423.0,mirna,miR-22,Homo sapiens,117.0,Human miRNA Microarray Kit,407004,Clear hit to Entrez gene ID
424.0,mirna,miR-542-3p,Homo sapiens,117.0,Human miRNA Microarray Kit,664617,Clear hit to Entrez gene ID
425.0,mirna,miR-34b*,Homo sapiens,117.0,Human miRNA Microarray Kit,407041,Clear hit to Entrez gene ID
426.0,mirna,miR-103,Homo sapiens,117.0,Human miRNA Microarray Kit,100302238,Ambiguous mapping to Entrez gene ID
427.0,mirna,miR-103,Homo sapiens,117.0,Human miRNA Microarray Kit,100302282,Ambiguous mapping to Entrez gene ID
428.0,mirna,miR-103,Homo sapiens,117.0,Human miRNA Microarray Kit,406895,Ambiguous mapping to Entrez gene ID
429.0,mirna,miR-103,Homo sapiens,117.0,Human miRNA Microarray Kit,406896,Ambiguous mapping to Entrez gene ID
430.0,mirna,miR-17,Homo sapiens,117.0,Human miRNA Microarray Kit,406952,Clear hit to Entrez gene ID
431.0,mirna,let-7c,Homo sapiens,117.0,Human miRNA Microarray Kit,406885,Clear hit to Entrez gene ID
432.0,mirna,miR-16,Homo sapiens,117.0,Human miRNA Microarray Kit,51573,Ambiguous mapping to Entrez gene ID
433.0,mirna,miR-20a,Homo sapiens,117.0,Human miRNA Microarray Kit,406982,Clear hit to Entrez gene ID
434.0,mirna,miR-15b,Homo sapiens,117.0,Human miRNA Microarray Kit,406949,Clear hit to Entrez gene ID
435.0,mirna,miR-27b,Homo sapiens,117.0,Human miRNA Microarray Kit,407019,Clear hit to Entrez gene ID
436.0,mirna,miR-532-3p,Homo sapiens,117.0,Human miRNA Microarray Kit,693124,Clear hit to Entrez gene ID
437.0,mirna,miR-107,Homo sapiens,117.0,Human miRNA Microarray Kit,406901,Clear hit to Entrez gene ID
438.0,mirna,miR-140-3p,Homo sapiens,117.0,Human miRNA Microarray Kit,NOTFOUND,NOTFOUND
439.0,mirna,let-7d,Homo sapiens,117.0,Human miRNA Microarray Kit,406886,Clear hit to Entrez gene ID
440.0,mirna,miR-28-5p,Homo sapiens,117.0,Human miRNA Microarray Kit,407020,Clear hit to Entrez gene ID
441.0,mirna,miR-152,Homo sapiens,117.0,Human miRNA Microarray Kit,406943,Clear hit to Entrez gene ID
442.0,mirna,miR-222,Homo sapiens,117.0,Human miRNA Microarray Kit,407007,Clear hit to Entrez gene ID
443.0,mirna,miR-24,Homo sapiens,117.0,Human miRNA Microarray Kit,NOTFOUND,NOTFOUND
444.0,mirna,miR-26b,Homo sapiens,117.0,Human miRNA Microarray Kit,407017,Clear hit to Entrez gene ID
445.0,mirna,miR-30e*,Homo sapiens,117.0,Human miRNA Microarray Kit,407034,Clear hit to Entrez gene ID
446.0,mirna,miR-532-5p,Homo sapiens,117.0,Human miRNA Microarray Kit,693124,Clear hit to Entrez gene ID
447.0,mirna,miR-146b-5p,Homo sapiens,117.0,Human miRNA Microarray Kit,NOTFOUND,NOTFOUND
448.0,mirna,miR-503,Homo sapiens,117.0,Human miRNA Microarray Kit,574506,Clear hit to Entrez gene ID
449.0,mirna,miR-339-3p,Homo sapiens,117.0,Human miRNA Microarray Kit,442907,Clear hit to Entrez gene ID
450.0,mirna,miR-424,Homo sapiens,117.0,Human miRNA Microarray Kit,494336,Clear hit to Entrez gene ID
451.0,mirna,let-7e,Homo sapiens,117.0,Human miRNA Microarray Kit,406887,Clear hit to Entrez gene ID
452.0,mirna,let-7a,Homo sapiens,117.0,Human miRNA Microarray Kit,406881,Ambiguous mapping to Entrez gene ID
453.0,mirna,let-7a,Homo sapiens,117.0,Human miRNA Microarray Kit,406882,Ambiguous mapping to Entrez gene ID
454.0,mirna,let-7a,Homo sapiens,117.0,Human miRNA Microarray Kit,406883,Ambiguous mapping to Entrez gene ID
455.0,mirna,miR-26a,Homo sapiens,117.0,Human miRNA Microarray Kit,407015,Clear hit to Entrez gene ID
456.0,mirna,miR-98,Homo sapiens,117.0,Human miRNA Microarray Kit,407054,Clear hit to Entrez gene ID
457.0,mirna,miR-338-3p,Homo sapiens,117.0,Human miRNA Microarray Kit,NOTFOUND,NOTFOUND
458.0,mirna,miR-500,Homo sapiens,117.0,Human miRNA Microarray Kit,574502,Clear hit to Entrez gene ID
459.0,mirna,miR-33a,Homo sapiens,117.0,Human miRNA Microarray Kit,407039,Clear hit to Entrez gene ID
460.0,mirna,miR-374b,Homo sapiens,117.0,Human miRNA Microarray Kit,100126317,Clear hit to Entrez gene ID
461.0,mirna,miR-99a,Homo sapiens,117.0,Human miRNA Microarray Kit,407055,Clear hit to Entrez gene ID
462.0,mirna,miR-130a,Homo sapiens,117.0,Human miRNA Microarray Kit,406919,Clear hit to Entrez gene ID
463.0,mirna,let-7i,Homo sapiens,117.0,Human miRNA Microarray Kit,406891,Clear hit to Entrez gene ID
464.0,mirna,miR-19b,Homo sapiens,117.0,Human miRNA Microarray Kit,NOTFOUND,NOTFOUND
465.0,mirna,miR-30e,Homo sapiens,117.0,Human miRNA Microarray Kit,407034,Clear hit to Entrez gene ID
466.0,mirna,miR-19a,Homo sapiens,117.0,Human miRNA Microarray Kit,406979,Clear hit to Entrez gene ID
467.0,mirna,miR-21,Homo sapiens,117.0,Human miRNA Microarray Kit,406991,Clear hit to Entrez gene ID
468.0,mirna,miR-141,Homo sapiens,117.0,Human miRNA Microarray Kit,406933,Clear hit to Entrez gene ID
469.0,mirna,miR-29a,Homo sapiens,117.0,Human miRNA Microarray Kit,407021,Clear hit to Entrez gene ID
470.0,mirna,miR-362-5p,Homo sapiens,117.0,Human miRNA Microarray Kit,574030,Clear hit to Entrez gene ID
471.0,mirna,miR-140-5p,Homo sapiens,117.0,Human miRNA Microarray Kit,NOTFOUND,NOTFOUND
472.0,mirna,miR-34a,Homo sapiens,117.0,Human miRNA Microarray Kit,407040,Clear hit to Entrez gene ID
473.0,mirna,let-7f,Homo sapiens,117.0,Human miRNA Microarray Kit,406888,Ambiguous mapping to Entrez gene ID
474.0,mirna,let-7f,Homo sapiens,117.0,Human miRNA Microarray Kit,406889,Ambiguous mapping to Entrez gene ID
475.0,mirna,miR-151-3p,Homo sapiens,117.0,Human miRNA Microarray Kit,442893,Clear hit to Entrez gene ID
476.0,mirna,miR-454,Homo sapiens,117.0,Human miRNA Microarray Kit,768216,Clear hit to Entrez gene ID
477.0,mirna,miR-29c,Homo sapiens,117.0,Human miRNA Microarray Kit,407026,Clear hit to Entrez gene ID
478.0,mirna,miR-494,Homo sapiens,117.0,Human miRNA Microarray Kit,574452,Clear hit to Entrez gene ID
479.0,mirna,miR-15a,Homo sapiens,117.0,Human miRNA Microarray Kit,406948,Clear hit to Entrez gene ID
480.0,mirna,miR-142-5p,Homo sapiens,117.0,Human miRNA Microarray Kit,NOTFOUND,NOTFOUND
481.0,mirna,miR-27a,Homo sapiens,117.0,Human miRNA Microarray Kit,407018,Clear hit to Entrez gene ID
482.0,mirna,miR-374a,Homo sapiens,117.0,Human miRNA Microarray Kit,442919,Clear hit to Entrez gene ID
